video_name,x,y,w,h
16-2-3-submit-74734,0.5249270833333334,0.5161296296296296,0.3322916666666666,0.5907407407407408
16-2-3-submit-74766,0.5249270833333334,0.5161296296296296,0.3322916666666666,0.5907407407407408
16-2-3-submit-75090,0.5249270833333334,0.5161296296296296,0.3322916666666666,0.5907407407407408
21-2-2-submit-00000,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
21-2-2-submit-73479,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
21-2-2-submit-73549,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
21-2-2-submit-74734,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
21-2-2-submit-74766,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
21-2-2-submit-75090,0.5656032986111111,0.4678626543209876,0.2703125,0.4805555555555555
16-1-2-submit-00000,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
16-1-2-submit-73479,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
16-1-2-submit-73549,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
16-1-2-submit-74734,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
16-1-2-submit-74766,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
16-1-2-submit-75090,0.5154296875000001,0.3212731481481481,0.2479166666666666,0.4407407407407407
9-2-5-submit-00000,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
9-2-5-submit-73479,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
9-2-5-submit-73549,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
9-2-5-submit-74734,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
9-2-5-submit-74766,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
9-2-5-submit-75090,0.5459598214285712,0.4397751322751322,0.2645833333333333,0.4703703703703704
12-1-2-submit-00000,0.5266015625,0.4288194444444443,0.2671875,0.475
12-1-2-submit-73479,0.5266015625,0.4288194444444443,0.2671875,0.475
12-1-2-submit-73549,0.5266015625,0.4288194444444443,0.2671875,0.475
12-1-2-submit-74734,0.5266015625,0.4288194444444443,0.2671875,0.475
12-1-2-submit-74766,0.5266015625,0.4288194444444443,0.2671875,0.475
12-1-2-submit-75090,0.5266015625,0.4288194444444443,0.2671875,0.475
15-2-1-submit-00000,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
15-2-1-submit-73479,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
15-2-1-submit-73549,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
15-2-1-submit-74734,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
15-2-1-submit-74766,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
15-2-1-submit-75090,0.477890625,0.4312808641975308,0.2286458333333333,0.4064814814814815
5-1-1-submit-00000,0.6016764322916668,0.3951678240740741,0.2390625,0.425
5-1-1-submit-73479,0.6016764322916668,0.3951678240740741,0.2390625,0.425
5-1-1-submit-73549,0.6016764322916668,0.3951678240740741,0.2390625,0.425
5-1-1-submit-74734,0.6016764322916668,0.3951678240740741,0.2390625,0.425
5-1-1-submit-74766,0.6016764322916668,0.3951678240740741,0.2390625,0.425
5-1-1-submit-75090,0.6016764322916668,0.3951678240740741,0.2390625,0.425
1-1-3-submit-00000,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
1-1-3-submit-73479,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
1-1-3-submit-73549,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
1-1-3-submit-74734,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
1-1-3-submit-74766,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
1-1-3-submit-75090,0.4520833333333334,0.3662592592592593,0.2557291666666667,0.4546296296296296
19-2-2-submit-00000,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
19-2-2-submit-73479,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
19-2-2-submit-73549,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
19-2-2-submit-74734,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
19-2-2-submit-74766,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
19-2-2-submit-75090,0.4667643229166667,0.5487615740740741,0.2208333333333333,0.3925925925925926
7-2-10-submit-00000,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
7-2-10-submit-73479,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
7-2-10-submit-73549,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
7-2-10-submit-74734,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
7-2-10-submit-74766,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
7-2-10-submit-75090,0.4531640624999999,0.3697453703703703,0.2359375,0.4194444444444444
21-1-1-submit-00000,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
21-1-1-submit-73479,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
21-1-1-submit-73549,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
21-1-1-submit-74734,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
21-1-1-submit-74766,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
21-1-1-submit-75090,0.483407738095238,0.487883597883598,0.2786458333333333,0.4953703703703703
18-2-2-submit-00000,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
18-2-2-submit-73479,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
18-2-2-submit-73549,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
18-2-2-submit-74734,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
18-2-2-submit-74766,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
18-2-2-submit-75090,0.484140625,0.357824074074074,0.2604166666666667,0.4629629629629629
22-2-2-submit-00000,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
22-2-2-submit-73479,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
22-2-2-submit-73549,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
22-2-2-submit-74734,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
22-2-2-submit-74766,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
22-2-2-submit-75090,0.47440625,0.4193518518518517,0.215625,0.3833333333333333
19-1-1-submit-00000,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
19-1-1-submit-73479,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
19-1-1-submit-73549,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
19-1-1-submit-74734,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
19-1-1-submit-74766,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
19-1-1-submit-75090,0.4832378472222222,0.4265586419753087,0.2515625,0.4472222222222222
14-1-1-submit-00000,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
14-1-1-submit-73479,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
14-1-1-submit-73549,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
14-1-1-submit-74734,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
14-1-1-submit-74766,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
14-1-1-submit-75090,0.5383680555555556,0.3632716049382716,0.2255208333333333,0.4009259259259259
1-2-2-submit-00000,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
1-2-2-submit-73479,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
1-2-2-submit-73549,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
1-2-2-submit-74734,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
1-2-2-submit-74766,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
1-2-2-submit-75090,0.495390625,0.4258179012345678,0.1953125,0.3472222222222222
14-2-2-submit-00000,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
14-2-2-submit-73479,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
14-2-2-submit-73549,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
14-2-2-submit-74734,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
14-2-2-submit-74766,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
14-2-2-submit-75090,0.4891304347826087,0.399194847020934,0.2364583333333333,0.4203703703703704
15-1-2-submit-00000,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
15-1-2-submit-73479,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
15-1-2-submit-73549,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
15-1-2-submit-74734,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
15-1-2-submit-74766,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
15-1-2-submit-75090,0.3875520833333333,0.4873148148148148,0.24375,0.4333333333333333
3-1-2-submit-00000,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-1-2-submit-73479,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-1-2-submit-73549,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-1-2-submit-74734,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-1-2-submit-74766,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-1-2-submit-75090,0.5049088541666668,0.3559953703703703,0.2536458333333333,0.4509259259259259
3-2-5-submit-00000,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
3-2-5-submit-73479,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
3-2-5-submit-73549,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
3-2-5-submit-74734,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
3-2-5-submit-74766,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
3-2-5-submit-75090,0.5246979166666668,0.4626111111111111,0.2640625,0.4694444444444444
10-1-1-submit-00000,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
10-1-1-submit-73479,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
10-1-1-submit-73549,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
10-1-1-submit-74734,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
10-1-1-submit-74766,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
10-1-1-submit-75090,0.466508152173913,0.3636473429951691,0.2052083333333333,0.3648148148148148
7-1-1-submit-00000,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
7-1-1-submit-73479,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
7-1-1-submit-73549,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
7-1-1-submit-74734,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
7-1-1-submit-74766,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
7-1-1-submit-75090,0.556328125,0.4180092592592593,0.21875,0.3888888888888889
18-1-1-submit-00000,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
18-1-1-submit-73479,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
18-1-1-submit-73549,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
18-1-1-submit-74734,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
18-1-1-submit-74766,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
18-1-1-submit-75090,0.55609375,0.3817592592592592,0.2317708333333333,0.412037037037037
2-1-4-submit-00000,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
2-1-4-submit-73479,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
2-1-4-submit-73549,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
2-1-4-submit-74734,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
2-1-4-submit-74766,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
2-1-4-submit-75090,0.4191458333333333,0.374,0.2052083333333333,0.3648148148148148
13-1-1-submit-00000,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
13-1-1-submit-73479,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
13-1-1-submit-73549,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
13-1-1-submit-74734,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
13-1-1-submit-74766,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
13-1-1-submit-75090,0.5386631944444443,0.4705246913580246,0.2270833333333333,0.4037037037037037
5-2-9-submit-00000,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
5-2-9-submit-73479,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
5-2-9-submit-73549,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
5-2-9-submit-74734,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
5-2-9-submit-74766,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
5-2-9-submit-75090,0.5444097222222223,0.3937654320987654,0.2666666666666666,0.4740740740740741
20-1-2-submit-00000,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-1-2-submit-73479,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-1-2-submit-73549,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-1-2-submit-74734,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-1-2-submit-74766,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-1-2-submit-75090,0.4365520833333333,0.3300925925925926,0.1973958333333333,0.3509259259259259
20-2-1-submit-00000,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
20-2-1-submit-73479,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
20-2-1-submit-73549,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
20-2-1-submit-74734,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
20-2-1-submit-74766,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
20-2-1-submit-75090,0.5037300857843138,0.3926606753812636,0.2005208333333333,0.3564814814814814
6-2-2-submit-00000,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
6-2-2-submit-73479,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
6-2-2-submit-73549,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
6-2-2-submit-74734,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
6-2-2-submit-74766,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
6-2-2-submit-75090,0.4547005208333333,0.507800925925926,0.2447916666666666,0.4351851851851852
8-2-5-submit-00000,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
8-2-5-submit-73479,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
8-2-5-submit-73549,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
8-2-5-submit-74734,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
8-2-5-submit-74766,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
8-2-5-submit-75090,0.3799325980392156,0.5382897603485839,0.2901041666666666,0.5157407407407407
13-2-2-submit-00000,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
13-2-2-submit-73479,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
13-2-2-submit-73549,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
13-2-2-submit-74734,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
13-2-2-submit-74766,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
13-2-2-submit-75090,0.4860651041666664,0.4301250000000001,0.2260416666666666,0.4018518518518518
10-2-6-submit-00000,0.43578125,0.3912037037037037,0.2109375,0.375
10-2-6-submit-73479,0.43578125,0.3912037037037037,0.2109375,0.375
10-2-6-submit-73549,0.43578125,0.3912037037037037,0.2109375,0.375
10-2-6-submit-74734,0.43578125,0.3912037037037037,0.2109375,0.375
10-2-6-submit-74766,0.43578125,0.3912037037037037,0.2109375,0.375
10-2-6-submit-75090,0.43578125,0.3912037037037037,0.2109375,0.375
4-2-2-submit-00000,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-2-2-submit-73479,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-2-2-submit-73549,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-2-2-submit-74734,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-2-2-submit-74766,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-2-2-submit-75090,0.48340625,0.4730925925925927,0.2276041666666666,0.4046296296296296
4-1-1-submit-00000,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
4-1-1-submit-73479,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
4-1-1-submit-73549,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
4-1-1-submit-74734,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
4-1-1-submit-74766,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
4-1-1-submit-75090,0.5134344362745098,0.3738834422657953,0.209375,0.3722222222222222
6-1-2-submit-00000,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
6-1-2-submit-73479,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
6-1-2-submit-73549,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
6-1-2-submit-74734,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
6-1-2-submit-74766,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
6-1-2-submit-75090,0.4526250000000001,0.4128518518518519,0.2630208333333333,0.4675925925925926
12-2-1-submit-00000,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
12-2-1-submit-73479,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
12-2-1-submit-73549,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
12-2-1-submit-74734,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
12-2-1-submit-74766,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
12-2-1-submit-75090,0.5345833333333332,0.5078703703703703,0.228125,0.4055555555555555
2-2-1-submit-00000,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
2-2-1-submit-73479,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
2-2-1-submit-73549,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
2-2-1-submit-74734,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
2-2-1-submit-74766,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
2-2-1-submit-75090,0.5158305921052632,0.4549463937621832,0.2239583333333333,0.3981481481481481
